text,label,checkthat2019,claimrank,claimbuster,checkthat2021,germeval
"Received first shot of Covid-19 vaccine today. It is essential that all front line workers, persons above 60 years and persons with co-morbidities above 45 years get themselves vaccinated. #StaySafe @diprjk #CovidVaccine https://t.co/xKZ4zwIwcA",0,0,0,1,0,1
Meetings of the WTO Council for Trade-Related Aspects of Intellectual Property Rights have ended once again with the U.S. and other rich nations objecting to a proposition which would ease IP restrictions on life-saving COVID-19 vaccines and treatments. https://t.co/cvCwGMh0nV,1,0,0,1,0,1
"Last week Dr. Mandy Cohen, NCDHHS Secretary, got her one-shot J&amp;J COVID-19 vaccine. NC is fortunate to have 3 tested, safe and effective vaccines that help protect people from COVID-19. When it's your turn, make sure you get your shot! https://t.co/LzR1eHzhEi",0,0,0,1,0,1
"♦️Frequently Asked Questions about COVID-19 Vaccination are answered! ♦️For example, you need to wait 14 days between getting this vaccine and your flu vaccine. ♦️Here’s lots of great helpful information for you! https://t.co/czZraADMS8 #Dems4USA #CovidVaccine",0,0,0,0,0,1
Several former presidents and former first ladies are appearing in a national ad campaign aimed at building confidence in COVID-19 vaccines. https://t.co/BKjRrPyJb0 https://t.co/cLAUylXbGY,0,0,0,1,0,1
"Former Presidents Carter, Clinton, Bush and Obama taped an ad campaign urging all Americans to get their Covid-19 vaccines when they become available to them. It shows images of the four former presidents and first ladies getting their own Covid-19 shots. https://t.co/kuZSAs5L95",0,0,1,1,0,1
"Oh dear, Ursula! Joe Biden slaps down Brussels desperate plea for loan of Covid vaccines https://t.co/8GgJOlvt05",0,0,1,0,0,1
"My parents in law, in their 70s are called in for their Covid vaccine shots today. Vaccines are safe and effective, please encourage your elderly to trust the process. Together we can fight and win against this pandemic.",0,0,0,0,0,1
The COVID-19 Pandemic will not be over for us until it is over for everyone. Please sign this call for global vaccine equity. We call for expanded global production of vaccines and for the U.S. and others to end their opposition to the TRIPS waiver. https://t.co/K0jv0YbUma,0,0,0,0,0,1
"Major new @IFRC and Migration Lab report finds migrants and refugees face an ""invisible wall"" in accessing COVID-19 care and vaccines. Case Studies from Egypt 🇪🇬 Sudan 🇸🇩 Philippines 🇵🇭Sweden 🇸🇪 Australia 🇦🇺 Colombia 🇨🇴 &amp; UK 🇬🇧 Full report available now: https://t.co/tucpTFnb2i https://t.co/41tGdVGTVi",1,0,0,1,0,1
Big day today! The PNG Government has signed off on the regulatory approval needed for the #COVAX Facility to bring in the COVID-19 vaccines to #PNG to receive the AstraZeneca/Oxford vaccine and is making detailed plans for its deployment and use across the country. https://t.co/YmHXl1SPP8,0,0,0,1,0,1
Good news. Acute Allergic Reactions to mRNA COVID-19 Vaccines are very rare and so far non-fatal. https://t.co/xrZc3ilLi0 via @JAMA_current https://t.co/hPpXVvQ1Dx,1,1,0,1,0,1
"As a member of @ETHPnews, we’re proud to share we are operating two #COVID19 Immunization Clinics that, this week, will administer vaccines to eligible priority populations in #EastToronto, including health care workers and adults 80+. Learn more: https://t.co/t890KePvBG https://t.co/We2EdhFitS",0,0,0,1,0,1
Fear of needles and images of giant syringes may keep many people away from getting their Covid-19 vaccines. https://t.co/ACAf0N7zaV,0,0,0,0,0,1
"About 50% of the vaccinated in nursing homes had adverse reactions or death, and 50% did not. “It has an explanation – the unaffected 50% had a placebo. This is clinical research. All COVID-19 vaccines are in the early clinical trial stage.” ~ Dr. Angelova https://t.co/4eYVeN13Bm",1,1,1,1,0,1
"March 3, 2021 Lude Media 1. Navarro Tweeted Covid-19 is CCP’s biological weapon and Vaccines could not solve the virus. 2. In an internal letter president of Harvard expressed his gratitude again to CCP’s Evergrande Group for its donation of $115million. https://t.co/xP0xIr5KH3",1,1,1,1,0,1
"#Palestinians and their Twitter provocateurs excel at two things, fomenting #Terrorism and lying. We must fight these lies with the facts, regardless of how often they need repeating. The latest anti #Israel lie by this vulgar crowd is the Vaccine Libel: https://t.co/KDLI8a0CKJ",1,0,0,0,0,1
"But quick actions by the Federal Reserve and the U.S. government, and the development of vaccines in record time, not only helped avert a second catastrophe, but led to one of the swiftest economic recoveries on record and successive stock market highs. https://t.co/PhoYr6o6SM",0,0,1,1,0,1
"All living former US Presidents, Presidents Barack Obama, George W. Bush, Bill Clinton and Jimmy Carter, have banded together for two national ad campaigns that are designed to drive trust in COVID-19 vaccines. https://t.co/BojousOayp",0,0,0,1,0,1
"Commissioner Malcolm is eligible for COVID-19 vaccine and got the Johnson &amp; Johnson shot through her health care provider today. All three vaccines available are proven to be safe and effective at preventing severe disease, hospitalization, and death. https://t.co/iBypibCukT",0,0,1,1,0,1
Removing vaccine patents means poorer countries will be able to produce their own vaccines to defeat COVID. Wherever you are you should be entitled to be safe and nobody is safe until everyone is safe. @MicheleONeilAU #ausunions #auspol,0,0,0,0,0,1
The latest false antivaccine claim is that a research paper by researchers at @sloan_kettering shows that RNA in the #Moderna and #Pfizer #CovidVaccine can cause cancer. It’s based on a complete misunderstanding and misapplication of a cherry-picked study. https://t.co/s75EqXNOmW,1,1,1,1,0,1
In Blue are the countries that received vaccines from India. Really proud of what our mother land has achieved History May say China created and spread Covid 19 and India is instrumental to contain and saved millions of people Jai Hind. Mera Bharat Mahan 🇮🇳 https://t.co/5ky218D8sR,0,1,0,1,1,1
"With 4 million uninsured people in Florida, @CarlosGSmith said he's encouraged anyone medically at risk to make vaccine appointments and go to the sites with or without the form. “I’ve had to talk people into just going.” 💉 https://t.co/LirTHF9Nty",0,0,0,1,0,1
"In December, your humble scribe wrote this about about the coming politics of Covid-19 politics in Africa: “A president will flag off three medium size lorries taking vaccines up-country”….and more. https://t.co/hFEB4LhMl4 https://t.co/eKgEAnaDRl",0,0,0,0,0,1
MARYLAND FRIENDS LOOKING FOR COVID VACCINES: Check giant food starting Monday's around 11:30. They roll out appts for THAT week during lunch. Refresh non stop. Also https://t.co/3bfLa7snFI and COVID-19 Vaccination Sites https://t.co/YqfgIpD15a,0,0,0,0,0,1
Dr. Vernon Coleman says this is his most important video to date. It's about the recent ⚠️ by vaccine developer @GVDBossche⁩ on the DANGER of mass vaccinations. Covid-19 Vaccines Are Weapons of Mass Destruction - and Could Wipe out the Human Race https://t.co/Sia29Yrhk2,1,1,0,0,0,1
"The gift of the three COVID-19 vaccines, their safety and effectiveness, their proven record of keeping people out of the hospital and saving lives, gives me hope. - @LADeptHealth Sec. Dr. Courtney Phillips on the hope the vaccines give for beating the virus. #lagov https://t.co/9Kv3z5V5oL",0,0,0,0,0,1
"COVID hit Houston's predominantly Black, Latino and low-income communities the hardest. Vaccines, on the other hand, are not reaching those ZIP codes at the rate they need. With @jordan_rubio and @MarieDennise https://t.co/Q4EPt5WPQW",1,0,1,1,0,1
"President Joe Biden announced changes Thursday to make COVID-19 vaccines more available, including to those in underserved areas. https://t.co/0lSMCNs6n7",0,0,0,1,0,1
"The NHS will continue to contact and hold one-to-one meetings with doctors and other staff who haven’t taken up the offer of a covid-19 vaccine to tackle any hesitancy, the vaccines minister said this week https://t.co/haW3HN4Vh5 @Garethiacobucci reports",0,0,0,1,0,1
"Starting Saturday, you can book a COVID-19 vaccine appointment through CVS in Oklahoma. For now, locations are only in Oklahoma and Tulsa counties, but CVS plans to expand to more locations over time. https://t.co/SSTG8bFQZC",0,0,0,1,0,1
"Congratulations to Myrna and Mervin Lass for receiving their #COVID19 vaccine at @Sunnybrook on their 68th anniversary! As vaccine supply increases and we continue to ramp up capacity, we're excited to see even more Ontarians receive their vaccines. https://t.co/ecrY1eaL0Q",0,0,0,1,0,1
"The @UN will continue mobilizing the international community to make vaccines affordable and available for all, to recover better, and to put a special focus on the needs of those who have borne the burden of this crisis on so many levels- @antonioguterres https://t.co/bqpfvYINew",0,0,0,0,0,1
"CIMAS is leading a private sector drive to import COVID-19 vaccines, says the initiative includes banks, mines and industry and is now at “an advanced stage.” Private vaccine procurement to go through govt, which has so far registered Sinopharm, Sinovac, Sputnik V and COVAXIN. https://t.co/hPoDJ4BFHk",0,1,1,1,0,1
"Exclusive with @AlbertoNardelli and @chiaraalbanese EU governments brace for further possible delays in the distribution of AstraZeneca’s, J&amp;J's Covid vaccines after a warning from the European Commission https://t.co/05UlOsEmCA via @bpolitics",0,0,0,1,0,1
"Nearly 100 women doctors, religious, politicians and pro-life activists from around the world issue a heartfelt appeal to all people of goodwill to cease morally justifying the use of abortion-tainted COVID-19 vaccines. By @EdwardPentin https://t.co/g5g9ZcVjKT",0,0,0,1,0,1
Margaret is a Republican — a fervent supporter of former president Donald Trump — and polls have repeatedly found that nearly one-third of Republicans share her staunch resistance to the coronavirus vaccines. https://t.co/IAIrb3o9bs,0,0,0,1,0,1
"Dirty Russian politics at play as Russia spreads disinformation to undermine confidence in Pfizer and other Western vaccines, using online publications that have questioned the vaccines development and safety. #covid19 https://t.co/215Jv4AFgN",1,0,0,1,0,1
"The Malaysian govt made many grievous missteps in the management of the Covid epidemic, yes. They propagated fear instead of science, and withheld data. But the vaccines do work according to global clinical trials. Israel is a great real-world study. Do take the vaccine. https://t.co/RaAM93ch19",1,0,1,1,0,1
@syl20carle @cutecanukgirl Folks - let's work together &amp; bring info re. these experimental MRNA vaccines. These vaccines put working instructions into your body's cells and nobody knows the long-term effects. Nobody. Big Pharma &amp; their Gov partners won't tell you. https://t.co/LCqMCkyfv5 #cdnpoli #poli,1,0,1,0,0,1
"ByMyGov:- #LargestVaccineDrive 💉 India has been putting up an unwavering fight against #COVID-19, and our two 'Made in India' 🇮🇳 vaccines have only strengthened our stand. 🔗 https://t.co/naXIrSj5x1",0,0,0,1,0,1
"We're proud to be one of the first transit agencies in the nation to offer on-site COVID-19 vaccines for employees. Our staff have been on the front lines the entire pandemic, and we continue working to provide a healthy commute for them and you. @chicagosmayor @ChiPublicHealth https://t.co/mdxzcG0AVZ",0,0,0,1,0,1
"Dr. Anthony Fauci says he’s optimistic that towards the “end of the summer,” everyone who wants a shot will have gotten one thanks to the opening of community vaccine centers, mobile units and getting a lot more people to administer the Covid-19 vaccines. #CNNSOTU https://t.co/RcEajVkfFe",0,0,0,1,0,1
"Extremely impressed by the COVID vaccine centre at the Expo Centre. They are extremely very organised, polite and very helpful. Great work Punjab government ! #CovidVaccine #Pakistan https://t.co/QnM5pE9SoD",0,0,0,0,0,1
"The whole covid scam may have backfired. A whole lot of people, including myself, in researching covid, have learned a lot about vaccines generally, and have become vaccine-hesitant.",0,0,0,0,0,1
Jack is 87. His wife just turned 85 and lives in a group home... which has not been included among the facilities getting state-coordinated COVID-19 vaccines. He can't get much closer than this. https://t.co/RZhyvkMqNy,0,0,1,1,0,1
Native Americans are getting vaccinated at such high rates that some nations are starting to offer COVID vaccines to non-Indigenous folks. And they're doing it despite severe technological barriers. My latest with @RussContreras: https://t.co/bx8VtFTZJn,0,0,1,1,0,1
Thank you to our incredible team members who have kept critical shipments moving this week while this severe storm system moved through much of the U.S. The strength of the FedEx network enabled us to reroute and continue to safely deliver COVID-19 vaccines. https://t.co/SZpL2uCGgM,0,0,0,1,0,1
"With rampant COVID-19-caused infections, suffering, and deaths in carceral facilities, one no-brainer step is to pair vaccines with comprehensive decarceration measures. Here’s the argument, laid out by me, @_Eric_Reinhart, Paul Farmer, and @s_keshavjee. https://t.co/zTCelyQjJx",0,0,0,1,0,1
Merck will reportedly help produce Johnson &amp; Johnson COVID-19 vaccine shots after failing to make its own https://t.co/oPLyUTcIMm,0,0,1,1,0,1
".@Google and @Youtube Get The Facts are proud partners with @AdCouncil “It’s Up To You #COVID19 vaccine campaign. Knowledge is power, and together, we will defeat this pandemic! #GetVaccineAnswers https://t.co/o5xuUXL8AM #Google #AdCouncil #YouTube #Covidvaccine",0,0,0,0,0,1
"@rubiconcapital_ @OnCall4ON More like the Vaccine Cult. No safe Corona virus vaccines were produced for MERS, SARS because animal experiments proved they were not safe. Now, without those safeguards, every Covid vaccine is safe and effective. I have not heard how or if the prior hurdles were overcome.",1,0,1,1,0,1
"Vaccine call centres for seniors open March 8, 2021. Please help us share the message and reach out to a loved one to help them get vaccinated. Learn more: https://t.co/sktHGjAAqh #COVIDVaccine #Seniors",0,0,0,0,0,1
"Number of Injuries Reported to CDC After COVID Vaccines Climbs by Nearly 4,000 in One Week Between Dec. 14, 2020, and Feb. 18, 2021, 19,907 reports of adverse events were submitted to VAERS, including 1,095 deaths and 3,767 serious injuries' https://t.co/OM8J4nBvK8 https://t.co/rcDTmHe9rT",1,1,1,1,0,1
The vaccine is safe and effective. I've had mine mind and I'll be recommending it to my friends and family' 💙 Dr Annica Singh and the #Lambeth #PrimaryCare community share their #COVIDVaccine messages. More info here 👉 https://t.co/SJbgbnJqZU @lambeth_council @HWLambeth https://t.co/jhtvWWljwV,0,0,0,0,0,1
"Dino and Yaya Bello agreed on covid 19 and are doing everything possible to harm their people. Dino despite taking the vaccines in Dubai 🤦🏼‍♂️ At this rate, I won’t mind giving Nnamdi Kanu Kogi State now.",0,0,0,1,0,0
"This week the European Commission is expected to unveil its proposal for #COVID19Vaccine green certificates, the so-called vaccine passports (EU is discouraging use of this term). Here's a short thread on what these are, and what they aren't. https://t.co/9MN2A0S8eA",0,0,1,0,0,1
"A small reminder that the WTO led by the USA, UK, EU, etc (the 'developed nations') blocked a temporary waiver of intellectual property rights for vaccines &amp; treatments related to COVID-19, for the *third time* since it was proposed by South Africa and India last year. 😑😑😑",1,1,1,1,0,1
"The Biden admin is in discussions with India, Japan and Australia about significantly increasing the capacity for Covid-19 vaccines that are authorized by the World Health Organization or stringent regulatory authorities, per an admin official. https://t.co/inKaPOWoM3",0,0,0,1,0,1
"Anyone with an inflammatory disease such as rheumatoid arthritis, Parkinson's disease or chronic Lyme and those with acquired immune deficiency/dysfunction from any microbial pathogen, brain trauma or environmental toxin are at high risk of dying from COVID-19 mRNA vaccines",1,0,0,0,0,1
"@ABCPolitics tr*mp gets credit for lying about covid-19, telling people to inject bleach, killing 500,000 americans, spreading misinformation/disinformation about covid-19, having NO PLAN to deal with the pandemic short of 'sacrifice the olds and the kids,' losing 20,000,000 vaccines, etc",1,0,1,1,0,1
"With a focus on practical cooperation in the Indo-Pacific and Covid vaccine supplies, the first-ever #Quad summit will take place on Friday (Report by @sidhant) #QuadSummit https://t.co/AZPqtcw3xd",0,0,0,0,0,1
"3 medical innovations fueled by COVID-19 that will outlast the pandemic: genetic vaccines, wearable tech, and a new way to discover drugs. https://t.co/NSYtxKwMgZ",0,0,0,0,0,1
"Invertebrate animals are in the frontline of our battle against Covid-19. Two insects and a living fossil are proving crucial to the production of effective vaccines, while medicines developed from leech saliva are saving thousands of lives.",0,0,1,1,0,1
@BMJ_latest @serenatinari piece on mRNA integrity in Covid-19 vaccines raises questions about the lack of transparency. Companies and regulators said to the journal the specification limit acceptance criteria are commercially confidential @RecheckHealth 3/4 https://t.co/ToC85iqAop,0,0,0,1,0,1
"As people start taking vaccines, the advisory is still to adhere to the COVID 19 protocols of social distancing and mask wearing. I hear a lot of people say they’ll stop wearing the masks once they get the shot. We are not quite there yet https://t.co/173v78VBeq",0,0,0,0,0,1
"A year on from the outbreak of the Covid-19 pandemic, the Bishops of the United States are calling for global solidarity and universal access to vaccines. https://t.co/McES5Spukl",0,0,0,1,0,1
"#Cabinetbriefing Minister Mutsvangwa reveals guidelines for private organisations and individuals who may want to procure Covid-19 vaccines, @ZimTreasury will procure the vaccines on behalf of such and the vaccines will be administered by @MoHCCZim @InfoMinZW https://t.co/NDMKIIB5WV",0,0,0,1,0,1
@RandyRainbow 🥰 and for your NV veteran followers of all ages: VA Southern Nevada Healthcare System is now offering COVID-19 vaccines to ALL enrolled veterans. Veterans can receive their vaccine on a walk-in basis at the North Las Vegas VA Medical Center or by calling (702) 791-9185.,0,0,0,1,0,1
"A narrative has emerged that all of the COVID-19 vaccines are perfect--or close to it--at preventing hospitalization or death. Here's @hildabast on how that's not quite right, and why the details matter. https://t.co/2d7CW58vSo",1,0,0,0,0,1
"(2/2) NACI recommends that, where there is limited supply of COVID-19 vaccine, provinces and territories maximize the number of people benefiting from a first dose of vaccine by extending the interval between the 1st and 2nd dose vaccine up to 4 months. https://t.co/iNWPbs0rRW",0,0,0,1,0,1
"One year after the first COVID-19 shutdowns began in the U.S., over 500,000 people have died from the disease, businesses have opened and closed, and several vaccines have been approved. @CarolineYLChen joins @hari to discuss the past year in the pandemic. https://t.co/Iwy7zMm8L1",0,0,1,1,0,1
"Africa proves rocky terrain for Russian and Chinese vaccines. Russia and China are racing to plug the COVID-19 vaccine gap in Africa, hoping to cement their influence on a continent where many countries have yet to administer a single shot. https://t.co/20Fn0ue4OV",0,0,1,1,0,1
"For months Tanzania's president scoffed at the idea of a pandemic, and railed against masks, social distancing and vaccines. Now he has not been seen in public for two weeks, and rumors abound that he is in a Kenyan hospital, being treated for Covid-19. https://t.co/Wmsmf5qJDe",1,0,1,1,0,1
The website Dr. B and various Facebook groups make an effort to make sure no leftover COVID-19 vaccines go to waste. https://t.co/mVS2Xfd5Hv,0,0,0,0,0,1
Teachers in the Philly suburbs have begun getting vaccines. One superintendent said it “is a huge piece of anxiety that comes off their minds and plates.” https://t.co/wPd0UZnHMY,0,0,1,0,0,1
"COVID-19 vaccines for children and teens are coming, experts say. As more Americans line up for COVID-19 vaccines, children have been excluded. But that is expected to change by the fall, Dr. Anthony Fauci says. #ThisIsOurShot https://t.co/iupjVGoVXY",0,0,0,1,0,1
"SERIOUS ! Geert Vanden Bossche, vaccine expert, formerly of GAVI and the B&amp;M Gates Foundation has written an open letter to all scientists: This type of prophylactic [covid] vaccines are.. highly dangerous, when used... during a viral pandemic.. READ: https://t.co/dXpNCoQAzq",1,1,1,1,0,1
"The anti-science Republican bashing masks and vaccines said on 9/6/20 The crisis part of the coronavirus is behind us. Since he said that more than 350,000 Americans died of COVID-19. Wear a Mask. When it's your turn Get Vaccinated. https://t.co/vbwPbsAMJO",0,1,1,1,0,1
"Thanks to @WDGPublicHealth for opening Phase 2 pre-registration for vaccines: for over 60 years old, or cannot work from home or congregate settings or health conditions. Barb and I have put our names in. More vaccines are coming as we ramp it up! https://t.co/bFyE2SWd0L",0,0,0,1,0,1
"The City of Lakewood, @LkwdSchools, and Neighborhood Family Practice announced today a vaccination clinic with the capacity to administer 200 COVID-19 vaccines. To schedule appointments: 216-529-5062 https://t.co/70jFsNKwP8",0,0,1,1,0,1
WHO ON VACCINES: The WHO is holding a news conference after its two-day meeting with pharmaceutical partners to discuss boosting COVID-19 vaccine and therapeutic production https://t.co/KKJQhbp4iK,0,0,0,1,0,1
"COVID-19 vaccines are now available in South Florida, and the rules on who can get a shot, where and when can be confusing. Here’s what you need to know: https://t.co/V0Jyk9H3fE",0,0,0,1,0,1
"My in-laws get their COVID-19 vaccines today and I am kid-before-Christmas-level happy and excited. Can't wait until my own parents can get theirs. I still can't believe that one year in, we're able to vaccinate against this virus...science is amazing. And wonderful.",0,0,0,0,0,1
"A new outbreak of #COVID19 has been declared at the Cottonwoods Care Centre in the Interior Health region where staff and residents had already received vaccines, #BC's provincial health officer announced Monday. https://t.co/WFeWuB5b6N",1,0,1,1,0,1
"While not yet widespread, a Covid-19 variant that’s shown some resistance to antibody treatments and vaccines appears to be spreading in New York, said Dr. Anthony Fauci https://t.co/WdeXVWQsN4 https://t.co/Ujlw2cMKsm",0,0,0,1,0,1
"Meanwhile, an Australian company has secured licences to produce vaccines for J&amp;J and Pfizer. This shows that the companies who have developed covid-19 vaccines are happy to have different developers producing vaccines as long as it is profitable.",0,1,1,1,0,1
"Covid vaccines can cause swollen lymph nodes in the armpit, which show up on mammograms and other scans and might be mistaken for a sign of cancer. Medical groups are trying to help patients avoid needless fear and excess testing. https://t.co/0D9Zq64IoW",0,0,0,1,0,1
"Sputnik V, AztraSeneca and J&amp;J COVID-19 vaccines are based on Adenovirus viral vector, the same technology that vaccines for common flu is based on. Pfizer and Moderna vaccines are based on mRNA, a technology that has been in development since the 1960s.",0,1,0,1,1,1
"Teachers, daycare and preschool workers are now able to register for the COVID-19 vaccine at https://t.co/VRbl3i4kWf. As state-distributed vaccines are limited, please let us know if you get your vaccine elsewhere. Here’s our latest vaccination effort. https://t.co/cgh7EjXT4Q https://t.co/87VZg18ZFb",0,0,0,1,0,1
"From someone who dealed with hundreds of cases of the new variant (me): the P.1 variant is the nightmare of a nightmare - more transmissible, more pathogenic, likely more legal, possible less covered by current COVID-19 vaccines, less responsive to corticoids and other therapies.",1,1,1,1,0,1
"Everyone who is eligible should be able to take the #COVID19 vaccine, regardless of immigration status. Thank you @DHSgov for reiterating your commitment to fully supporting equal access to vaccine distribution for undocumented immigrants. https://t.co/ukwEaWM2f6",0,0,0,1,0,1
"Biden said deploying an additional 4,000 active-duty troops to support vaccination efforts and allowing more people — such as medical students, veterinarians and dentists — to deliver shots would help the vaccine effort. https://t.co/fFscHArLKN",0,0,0,1,0,1
"The need for global solidarity is now stronger than ever. Communities across the globe must have equitable access to diagnostic tools, treatments, and vaccines for COVID-19. Governments have invested billions of tax-payer funds into research and developm…https://t.co/pydgY0iRmN",0,0,0,1,0,1
North Carolina's priority is to get COVID-19 vaccines administered as quickly and fairly as possible. Everyone will have a spot to get their shot. For more information on the COVID-19 vaccinations in NC visit https://t.co/cP1Fbt3U50. https://t.co/HBYGcx0VxN,0,0,0,1,0,1
"Thank Trump for lying, denying Covid, politicizing masks and 530,000 deaths. Thank Pfizer, Moderna and J&amp;J for the vaccines. Thank Biden for vaccine distribution, truth, competence and the American Rescue Plan.",1,0,0,1,0,0
Delighted to be working with NHS GP colleagues offering the #CovidVaccine at South London Islamic Centre. People of all faiths or none are welcome this Saturday afternoon and the vaccine is now available to all over 55s Sat 13 March 1.15-4pm 👉 https://t.co/laLDx27q6M https://t.co/9pxX8rPlnZ,0,0,0,0,0,1
"My colleague MD and staff at the Bureau of Quarantine, till this very day, still have not been vaccinated with either of the 2 available Covid-19 vaccines. I was telling him, it isn't right, since the people at Quarantine are the first to be exposed to the virus. https://t.co/67pDw5u3ws",0,1,1,1,0,1
It’s very frustrating to me that the people who are required to work in-person are some of the same people at the end of the line for COVID vaccines. We MUST prioritize our essential workforce. Equitable and just vaccine distribution is key to our economic recovery.,0,0,0,0,0,1
Opinion | Vaccines are just one tool that will end this pandemic. Improving ventilation in offices and stores could put the nail in the coffin. By @disastahguy of @disastertechinc. https://t.co/6J3QQAKFnQ,0,0,0,0,0,1
"Even though vaccines have arrived to boost our efforts to end COVID-19, some people are skeptical of the vaccine. Dr. Linda Bell, State Epidemiologist, addresses vaccine hesitancy, especially in African Americans and other people of color. Learn more at https://t.co/enSXptN9cY. https://t.co/8teP5gITLy",0,0,0,1,0,1
"The Wesley Health Centers is hosting a Covid Vaccine Clinic exclusively for our Skid Row community Today, March 11th from 8:00 AM- 4:00 PM. Both Moderna and Johnson and Johnson vaccines will be available. No appointments will be needed. For questions, email hsandoval@jwch.org https://t.co/NzEzMd6a4E",0,0,0,1,0,1
"🌏 Our best chance of ending this pandemic is to ensure everyone, everywhere has access to COVID-19 vaccines and treatment. https://t.co/lheDoVHaXY",0,0,0,0,0,1
#InPhotos: Huge billboards have come up in Greater Toronto area thanking Prime Minister Narendra Modi and India for providing Covid-19 vaccines to Canada. https://t.co/2KAmZWaVYq,0,0,0,1,0,1
"I’m coming to believe Justin Trudeau is an anti-vaxxer: He did a horrid job getting vaccines for Canadians, he didn’t support vaccine manufacturing, and now he’s trash talking a G-7 plan for vaccine passports. Sounds 100% like an anti-vaxxer. https://t.co/HluyogMcEB",1,0,1,1,0,1
"World’s leading medical journal The Lancet’s endorsement that India’s indigenously-developed Covid vaccine, Covaxin, is safe and maybe better than similar vaccines, is a very good news for the country. It should end “Covaxin hesitancy” seen among some people.",0,0,1,1,0,1
"From last September. Common folk can clearly see that there is NO STATE OF EMERGENCY anymore. There are vaccines, therapeutics, empty hospitals, declining cases &amp; deaths &amp; natural immunity. WTF is going on-Dewine doesn't want to lose his power. GET HIM OUT https://t.co/a0JbGQPAeA",1,0,0,1,0,1
IT’S NOT JUST ABOUT VACCINES New coronavirus drug/antibody said to be 80x more potent It should come as no surprise that work is also ongoing behind the scenes toward the development of other effective coronavirus treatments and therapies #MOG https://t.co/g3agrSfdBt,1,0,0,1,0,1
"The US has found multiple online publications that, under instruction from Russia, are spreading misinformation about the @Pfizer and @Moderna COVID-19 vaccines. | #Russia | #COVID19 | https://t.co/8HMEy4Sk1q",1,0,0,1,0,1
Cheers and hope as doctor gets Nigeria's first COVID-19 vaccine https://t.co/IKstwYQxW5,0,0,0,0,0,1
"Epidemiologist Dr. John Wong says in a DOH media briefing that since it will take time for non-priority groups to be vaccinated against COVID-19, “the best thing to do is to continue to wear your face masks and face shields.” “They’re as effective as vaccines,” Wong adds. https://t.co/72zZb2qL0y",0,0,0,1,0,1
"The Palestinian org. @AMANCoalition has accused the PA of playing favorites with the Covid vaccine, releasing a poster which simply reads Wasta kills. Wasta is an Arabic term for “nepotism and abuse of power and positions in obtaining vaccines.” https://t.co/KpIcOjlPiS",1,0,1,1,0,1
"“🇨🇳 The People's Republic of China sends us 500 thousand doses of vaccines against Covid_19. 🇺🇲 The United States sends us terrorists, they penalize us and block us financially...” https://t.co/szBlVf0AHx",0,0,1,1,0,1
"We're working with @DHSgov to support equal access to the COVID-19 vaccine, including distribution to undocumented immigrants. We're committed to give a vaccine to every person who wants one regardless of their immigration status. More information: https://t.co/geQNFZxEvR https://t.co/1zzdbNE30q",0,0,0,1,0,1
"Got my Pfizer COVID vax just now. I am a strong believer in Vaccines, but as few as needed for health and safety. I compared the risks of COVID disease vs risks of an unknown vaccine. My opinion is that there's never been a vax as dangerous as being ill with COVID! https://t.co/VS6KZF798J",0,0,0,0,0,1
ZocDoc founder Cyrus Massoumi has been frustrated by the imbalance in U.S. vaccine supply and demand. So he quietly launched an online platform to match providers with those willing to be on standby for Covid-19 vaccines https://t.co/4lMpHANq7z https://t.co/mi9fO4u52W,0,0,0,1,0,1
"Sonali Kolhatkar: Pfizer and Moderna have earned near-mythical status for the life-saving vaccines, but... these private entities were paid handsomely to do their job and cannot be allowed to hold humanity hostage over their profits. https://t.co/2FR3yBKfhS #COVID19",1,0,1,0,0,1
"78/: Netanyahu bets all on vaccine success to secure election win. He has pinned all his election hopes on COVID-19 vaccines, which he made front and center of his campaign. @netanyahu has opened up Pandora's box in various aspects, not only are the protests evolving... https://t.co/c8oaT14mdi",0,1,1,1,0,1
3. Do not eat with people who are not part of your household. Period. 4. The variants are here and they are a problem. But 2 and 3 will work against ALL of the variants. 5. All approved vaccines will protect against severe COVID-19.,0,0,0,0,0,1
"#QuadSummit US and Japan's financial institutions to finance increased manufacturing at India's Biological E, which will manufacture COVID vaccines including Johnson and Johnson's vaccine #vaccine @Parikshitl @CNBCTV18Live",0,0,1,1,0,1
"We are partnering with Jordan Valley Community Health Center to offer COVID-19 vaccines to essential workers in Phase 1B – Tier 3 beginning Monday, March 15. This group includes K-12 education and critical infrastructure workers.",0,0,0,1,0,1
"Journalist Hana Salah talks about Palestinian prisoners smuggling their sperm out of Israeli prisons for IVF treatment in Palestine. We discuss the Covid-19 situation, vaccines inequality, destruction of Irish aid and the plight of Palestinian fishermen https://t.co/jwkey1MkLb https://t.co/vJPlla0dml",1,0,1,1,0,1
"As the rollout of Covid-19 vaccines quickens and the economy bounces back, portfolio managers are snapping up shares of cyclical companies https://t.co/F8fCGQuB8Q",0,0,0,1,0,1
"A year into the pandemic, it's clear that 'zero COVID' is not a long-term solution, writes @meadwaj. It’s possible to imagine a world where vaccines are distributed fairly and the disease is eradicated everywhere. But that is not the world we live in https://t.co/m7xjYUloPy",0,0,0,0,0,1
